Date,Open,High,Low,Close,Adj Close,Volume,kama,ppo,pvo,roc,macd,rsi,obv,adi,adx,aroon,stoo,boll_mavg,atr
2016-07-18,11.173,11.6101,10.9483,11.0344,11.0344,15931900.0,11.37708607347262,-4.36339503213673,-22.466678622854687,4.801071336986766,-0.5141525407553136,44.110895720049584,-65099358.0,408331190.55602616,17.397114532318955,-52.00000000000001,51.07248935216316,11.296775,0.9373191336018836
2016-07-19,11.0466,12.0139,11.0103,11.6191,11.6191,21730000.0,11.384577446427098,-3.8072052883357257,-19.258195879032453,14.933626130136297,-0.44815184776868655,48.64002949329328,-43369358.0,412964729.81469494,16.311520730607896,-48.0,69.09542671674103,11.24717,0.9420534812017489
2016-07-20,11.5902,12.9914,11.5669,12.4506,12.4506,60226100.0,11.46389357261153,-2.7492689896416915,-2.401024327257528,9.267547785793264,-0.3250042752262434,54.310490144388716,16856742.0,427462118.15446323,15.951898078826344,-40.0,83.03739739476002,11.246625000000002,0.9765139468301954
2016-07-21,12.4601,12.7103,11.9937,12.6507,12.6507,24636900.0,11.644212405367886,-1.7576090744827781,-2.177348105120689,15.368200264465825,-0.20885498875878916,55.581437589826706,41493642.0,448000890.2169807,15.617962759314905,-40.0,88.75629508867577,11.269185000000002,0.9579486649137529
2016-07-22,12.6575,14.8134,12.5399,14.6619,14.6619,74779504.0,12.338888234196745,0.3719397495405206,12.197978563332033,33.92798421571851,0.04496288512607016,65.86063828758098,116273146.0,512814179.2567871,16.87677694543339,60.0,96.6726697707107,11.395860000000003,1.0519166174199133
2016-07-23,14.6655,14.8989,14.0497,14.2997,14.2997,32489700.0,12.691942416527448,1.7499832305837288,11.25444126962616,36.721483889473184,0.21441719788342795,63.03164848849467,83783446.0,499454071.8144885,18.09680559150212,60.0,87.08258779399402,11.524835000000001,1.0374368590327765
2016-07-24,14.2958,14.4374,12.3161,12.7495,12.7495,77750800.0,12.693654641914032,1.7989114481349104,20.38610268045459,21.237911393006907,0.22107436944108905,52.6147801287851,6032646.0,453473598.2369652,17.41443314129896,60.0,53.6637419966801,11.588760000000002,1.1148556548161497
2016-07-25,12.7434,13.857,12.6838,13.8361,13.8361,36673800.0,12.746434716256667,2.5028472869780445,18.073755026104763,31.766106375886853,0.3104510779897858,57.870492010265814,42706446.0,488840745.62871426,16.780801580396027,60.0,76.35595105672971,11.749995000000002,1.1190231080435675
2016-07-26,13.8161,13.8511,11.7272,11.9895,11.9895,94428800.0,12.740729616262866,1.8558674598419997,26.524697596153935,4.136990584720149,0.2296305382146624,48.105513015745466,-51722354.0,417735712.51039416,15.811304727736308,60.0,35.27474972191323,11.823025000000001,1.1908000288975984
2016-07-27,12.0505,13.3119,11.8357,12.9728,12.9728,58278800.0,12.748126633863794,1.949909734091743,25.80977926929064,8.544462666086552,0.24213261630293204,52.683981440883144,6556446.0,449239900.5607938,14.91105765026657,60.0,55.2278010227801,11.966195000000003,1.2111857411191984
2016-07-28,12.9791,12.9882,12.4927,12.8436,12.8436,24603900.0,12.751157287064578,1.9186941822171404,19.423297569897795,10.21900315803928,0.23886179296692944,52.0343747362347,-18047454.0,459483663.5678574,14.075113935473242,60.0,47.97499114058626,12.038645000000002,1.160065331039256
2016-07-29,12.8364,12.8706,12.5542,12.7946,12.7946,14082300.0,12.752042295959333,1.8410620033944998,11.975743938319905,14.660309892729451,0.22966827846758875,51.77364002017401,-32129754.0,466800762.5564795,13.298880486022293,60.0,46.73467321419535,12.130100000000002,1.099803521679309
2016-07-30,12.7974,12.8013,12.461,12.461,12.461,9047810.0,12.750803226032863,1.5491419385259364,4.394921655992534,12.928659464945994,0.19323611436163546,49.93895051655727,-41177564.0,457752952.5564795,12.674809736037362,60.0,38.29038627043995,12.205770000000005,1.0455532701307868
2016-07-31,12.4397,12.5098,11.5472,11.8759,11.8759,25441400.0,12.738883925314614,0.9317828304822566,1.7126517985136436,2.210153970617347,0.1158156312089762,46.80606349544637,-66618964.0,449686553.9693197,12.972667587793596,60.0,23.479977724902547,12.276615000000003,1.0396280365500163
2016-08-01,11.8948,12.0137,10.9416,10.9416,10.9416,23999500.0,12.519316646153353,-0.16796742062704906,-0.8354533154322216,-12.119897836248859,-0.020692332870273944,42.24826486499718,-90618464.0,425687053.9693197,13.748934649211193,44.0,0.0,12.297890000000004,1.0419474625107294
2016-08-02,10.9485,11.1372,8.20098,8.78728,8.78728,88803296.0,11.896827986455207,-2.481929616607869,11.452201520321022,-30.539179650137932,-0.29926179381133444,34.02171451758247,-179421760.0,372347975.5312191,16.05158603326344,-43.99999999999999,8.753463761884307,12.212229000000004,1.1772526437599633
2016-08-03,8.8768,10.418,8.8768,10.2939,10.2939,53979400.0,11.820368724779444,-3.3027440919726447,12.920559576677693,-29.791500419454497,-0.393917618835685,42.4600461652362,-125442360.0,417634352.5101966,18.189762318454815,-44.0,31.24731259853807,12.151264000000005,1.2096431692056802
2016-08-04,10.311,11.2912,10.1564,11.0428,11.0428,38151400.0,11.773335614203424,-3.4046982065696105,10.91828131421713,-22.776002293754413,-0.4038477652925323,46.14702027774924,-87290960.0,439083588.67515963,19.163497032049495,-44.0,42.428395681047256,12.105824000000004,1.2042972285481315
2016-08-05,11.019,11.1764,10.7632,10.9254,10.9254,15487900.0,11.754390020340201,-3.531085918838163,4.700804602233644,-14.307227734420955,-0.4163907829975546,45.65316418913292,-102778860.0,435755114.5222071,20.0676792661017,-44.0,40.67561272753333,12.069454000000004,1.1477902836518363
2016-08-06,10.9167,10.9376,10.2858,10.8811,10.8811,16712600.0,11.697482666134439,-3.624895093957383,-0.36558901215784745,-21.357174348262877,-0.4250066426468173,45.45548390944128,-119491460.0,449570316.8542108,21.189505456485666,-44.0,42.975296724723485,12.055574000000004,1.1123624062481337
2016-08-07,10.8592,11.0896,10.78,10.9116,10.9116,16551000.0,11.650930826463245,-3.6391010402331196,-4.705880633891223,-8.990366570749403,-0.42448053105980676,45.63003890488338,-102940460.0,447089805.2263038,22.042240557214313,-44.0,47.92451228956052,12.049434000000003,1.0550222343732671
2016-08-08,10.9135,11.3288,10.859,11.2454,11.2454,14956700.0,11.634395716771582,-3.3747934783311737,-8.780233533412668,-13.31555254070054,-0.3926030301747172,47.60624349066727,-87983760.0,456736208.16372406,22.53010412868375,-44.0,53.88239541815041,12.030749000000004,1.013220646203748
2016-08-09,11.2746,12.4546,11.2,12.2443,12.2443,36656600.0,11.63849884432054,-2.4272448062995347,-6.293619397027871,-4.6661372200940505,-0.28346934110321165,53.09996241056487,-51327160.0,481103818.8763019,21.699661391115654,-44.0,79.11139286077655,12.020434000000003,1.0304620286177661
2016-08-10,12.2298,12.4578,11.9825,12.1432,12.1432,28096300.0,11.642372523334311,-1.7314033440382035,-6.501140227363949,-5.091210354368254,-0.20280027597763706,52.49995084654248,-79423460.0,472006363.43763155,20.925156454764252,-44.0,82.34883711214441,11.995059000000003,0.9908075980022115
2016-08-11,12.1382,12.2724,11.6338,11.6909,11.6909,17505000.0,11.643244625153919,-1.4803317212431417,-9.475878012147806,-6.180081855388822,-0.1733678144008728,49.78937125274787,-96928460.0,457631759.61677337,20.509551459869986,-44.0,74.73670234408794,11.846509000000003,0.9656499124306249
2016-08-12,11.6889,12.0416,11.6351,11.7785,11.7785,13690100.0,11.673363134875482,-1.206382763957731,-13.037012942626305,-0.8201483677026614,-0.14134445773074944,50.32431648477483,-83238360.0,453600505.07802796,20.123632536039597,-44.0,77.76676405119643,11.720449000000004,0.9257106329712946
2016-08-13,11.7704,11.7911,11.5118,11.5713,11.5713,7539490.0,11.663498308325185,-1.1205962308827213,-17.994088064684593,5.755099802588301,-0.13117294515181221,48.99468002519255,-90777850.0,449273329.1131158,19.881564844487738,-44.00000000000001,78.21909478697187,11.661539000000003,0.8795384449019165
2016-08-14,11.5833,11.6946,11.0991,11.1948,11.1948,8680160.0,11.659014965571659,-1.300529385708212,-21.87399370777115,27.397784069700748,-0.15174315102128766,46.58604611966901,-99458010.0,443383064.36752385,20.04132995327305,-44.0,70.32996462147801,11.529474000000004,0.8592499845517796
2016-08-15,11.2017,11.3108,11.0001,11.2184,11.2184,7500840.0,11.651459558920903,-1.4117270298750277,-25.619640203340733,8.981047027851446,-0.1642475214202026,46.76271881860865,-91957170.0,446422509.9935297,20.281074980119076,-44.0,70.88436908302442,11.490919000000005,0.8200678427980811
2016-08-16,11.2287,11.2373,11.0028,11.1397,11.1397,7051510.0,11.64379264256062,-1.538652215248516,-28.988371491326436,0.8774948382656552,-0.17845068886755655,46.21376791006614,-99008680.0,447604276.9146384,20.503695362190392,-40.0,63.19184585311364,11.399264000000006,0.7782415683125038
2016-08-17,11.1332,11.1548,10.7486,10.7528,10.7528,8833760.0,11.635597937194255,-1.8934008313810913,-31.0236125317076,-1.5798048584033462,-0.21840871819106766,43.50963592700784,-107842440.0,438953194.3740181,20.965613320892828,-32.0,25.914660641348775,11.294724000000006,0.7516671705758965
2016-08-18,10.7475,11.0091,10.7448,10.7561,10.7561,6935800.0,11.60927777196284,-2.1517025847241045,-33.54216622347178,-1.1487809136943874,-0.24696263041671251,43.53998164477963,-100906640.0,432610466.9430684,21.398450973377653,-32.0,21.652854511970524,11.192799000000004,0.7168552298204753
2016-08-19,10.7463,10.8011,10.7279,10.7487,10.7487,5390850.0,11.3130418045455,-2.338237273701252,-36.4046897615363,-1.4929066314747652,-0.26710985360869444,43.48357234357543,-106297490.0,430283269.4020847,21.819035719985468,-24.0,21.312154696132563,11.107184000000004,0.6708798562618699
2016-08-20,10.7501,11.3007,10.7491,11.2474,11.2474,7443540.0,11.306375031566743,-2.1039238282806143,-37.66083879147957,0.017785049887070872,-0.24006839196584373,48.340943401248516,-98853950.0,436288300.76539147,21.27921114019631,-24.000000000000004,30.030637609110386,11.075759000000003,0.6623884379574507
2016-08-21,11.2533,11.2538,10.9939,11.1792,11.1792,4355660.0,11.298940048181706,-1.9448733796876168,-40.3895417950408,-8.698741455207736,-0.22158669532867492,47.73670447240702,-103209610.0,438143520.3190659,20.777945458963522,-20.0,26.08821319151394,11.087639000000005,0.6336392638176328
2016-08-22,11.1851,11.3408,11.075,11.1209,11.1209,6588920.0,11.28331531087497,-1.8396969540753154,-41.25951851637165,-8.418703471901965,-0.20923224132144824,47.19364676578111,-109798530.0,433830231.83148134,20.14722970751423,-16.0,22.71807618937514,11.204320000000004,0.607365030687802
2016-08-23,11.137,11.23,10.898,11.0306,11.0306,6489380.0,11.265023033034934,-1.8009798187597899,-41.890522834794595,-5.647982618960041,-0.2043718315856271,46.314791936389184,-116287910.0,432524537.30136085,19.828730911056716,-12.0,17.498121278686607,11.241155000000003,0.5876960999243875
2016-08-24,11.0243,11.1546,11.0095,11.036,11.036,4423420.0,11.260350015694131,-1.7466576753742629,-43.691510643697,-6.30385872564418,-0.19780402530729724,46.379098959590905,-111864490.0,429716839.2861989,19.532982028631885,28.0,19.948203302039477,11.240815000000003,0.5560820927869313
2016-08-25,11.0313,11.3851,11.0168,11.3574,11.3574,8552380.0,11.261738976591877,-1.4546074713167818,-42.05901842746746,-1.8485390578413887,-0.16476538477234293,50.20248567597396,-103312110.0,436982762.99513185,18.760171122833462,28.0,47.91809393316585,11.262415000000004,0.5426690861592933
2016-08-26,11.3524,11.4454,11.2113,11.2954,11.2954,5857850.0,11.262281384794706,-1.2534330132638307,-42.44194549043902,0.8986315074856186,-0.14194861073757714,49.469688485769375,-109169960.0,435333756.9507065,17.9128718376973,28.0,53.376598946576436,11.283130000000003,0.5206284371479152
2016-08-27,11.294,11.294,11.1395,11.1482,11.1482,15108400.0,11.254970641360122,-1.186355307124205,-35.51934906013155,-0.6257576838051914,-0.13419702298113734,47.689831267365314,-124278360.0,421926885.4943957,17.265527680797543,24.000000000000004,43.47781110996167,11.294960000000005,0.4945764059230641
2016-08-28,11.147,11.147,10.92,10.9293,10.9293,5303040.0,11.249027472358943,-1.2767153578880612,-36.876234849723495,-1.8887402712819907,-0.14405663914938494,45.09167656476902,-129581400.0,417058367.71466,17.08482993950465,-40.0,28.069686411149792,11.279155000000006,0.47554951978570237
2016-08-29,10.9151,11.1462,10.7898,10.9838,10.9838,8130540.0,11.242460523066407,-1.294642754525605,-35.61775912531427,2.1482776579123564,-0.1457921602025749,45.88220005231086,-121450860.0,417779257.34428966,17.158300646385793,-40.0,35.66550522648093,11.216130000000005,0.46703883980100935
2016-08-30,10.9921,11.3036,10.9588,11.2289,11.2289,7221260.0,11.242387706317109,-1.1185770235487673,-35.051827776391825,4.395645261758439,-0.12593831304820746,49.40976321837586,-114229600.0,421871583.92201585,16.812753417294868,-40.00000000000001,69.82578397212542,11.170415000000006,0.4583074941009372
2016-08-31,11.2386,11.6802,11.1839,11.6724,11.6724,11073700.0,11.26817308375024,-0.6516641389346086,-31.20130243244435,8.593597365262779,-0.07356919276432095,55.11147194145117,-103155900.0,432597208.7255621,15.631911968259656,-40.0,99.18093037908226,11.169490000000007,0.4610212445222988
2016-09-01,11.6705,12.5815,11.6485,11.9949,11.9949,24051500.0,11.352152973627641,-0.05267613337872806,-18.307800582575105,6.645980404360106,-0.0059743641343334986,58.75198156234859,-79104400.0,426405171.9624324,16.133071336693146,-40.0,68.35347432024166,11.180310000000006,0.49473401277070606
2016-09-02,11.9642,12.3133,11.8824,12.113,12.113,9368300.0,11.474328057894546,0.49543452929874615,-18.449719484180928,8.353012737941889,0.056473713728298236,60.03036707472403,-69736100.0,427063931.51221186,16.598433607381388,-40.0,74.43243833224184,11.207395000000005,0.49017444042994135
2016-09-03,12.1129,12.3636,11.3472,11.7587,11.7587,13358800.0,11.492784004070876,0.6694986378152472,-15.63078891270985,5.735147335197678,0.0764934475098098,54.566606793676904,-83094900.0,424522026.8290162,15.858363768958096,-36.0,54.07713344867999,11.235590000000006,0.5277619803992312
2016-09-04,11.7541,11.7936,11.4739,11.6799,11.6799,7220550.0,11.497543144350772,0.7429065690607978,-17.496943237379547,5.88635251028956,0.08502066403367614,53.4024235261504,-90315450.0,426606658.5618908,15.171156061850752,56.0,49.6790757381258,11.258665000000004,0.5129004103707147
2016-09-05,11.6805,11.8066,11.594,11.717,11.717,5724100.0,11.505481614660184,0.8172355356082418,-20.079259677128565,6.1707140268213205,0.09369217938389873,53.90109825394006,-84591350.0,427505929.21099716,14.558184147492145,56.0,51.749734888653265,11.287530000000006,0.49145038105852074
2016-09-06,11.7254,11.7284,11.4728,11.6891,11.6891,6346330.0,11.515697658338137,0.8465410735877776,-21.666114163813443,2.9205628048673082,0.09719274349721907,53.4379513060279,-90937680.0,431900688.24855584,13.712374343620711,56.0,50.19255455712452,11.334345000000004,0.47460392526862644
2016-09-07,11.6945,11.7263,11.515,11.5479,11.5479,6115050.0,11.5180251559186,0.7623465598899247,-23.060771846903325,2.2354232696495875,0.08756392343219055,51.04733728377683,-97052730.0,427689898.9679122,12.926979525740093,56.0,42.31177094379642,11.373935000000005,0.45579650203515304
2016-09-08,11.5458,11.7014,11.2524,11.3459,11.3459,11535000.0,11.512743721746276,0.5481847019731964,-19.496515498313485,1.773380456037756,0.06290813650452165,47.75588249735565,-108587730.0,420959008.09931535,12.423369556618399,56.0,31.03756209186809,11.403795000000006,0.45531103760407066
2016-09-09,11.4125,11.68,11.3869,11.6528,11.6528,6109200.0,11.517805797811215,0.5862741257174091,-20.971909486209555,6.619820116567389,0.06735607396569421,52.741562089762574,-102478530.0,425934327.2395405,11.955731728148251,56.0,48.166545738683894,11.424065000000006,0.44665310634663696
2016-09-10,11.6623,12.2151,11.5437,12.1685,12.1685,7220300.0,11.54554288093431,0.9637754170909901,-21.088520867522593,10.785884666508853,0.1112117962048984,59.700890662433004,-95258230.0,432152345.49989206,11.930385969351267,88.0,76.94926606016632,11.473530000000006,0.4627064558933057
2016-09-11,12.2079,12.2079,11.5897,11.6384,11.6384,8791180.0,11.547842254401202,0.8835306522976196,-19.617550354613236,3.646839850742293,0.1020171421620546,51.33276831513013,-104049410.0,424746252.74026734,11.906850621896927,88.0,47.362839761120775,11.499405000000005,0.47381313761521243
2016-09-12,11.643,11.947,11.6136,11.8937,11.8937,7478080.0,11.552693151577078,0.9852587236940019,-19.42017612029455,1.8959254309310953,0.11401657683319222,54.63102090153542,-96571330.0,429833320.9586237,11.884996370689324,88.0,57.61385345411971,11.542560000000005,0.4637836277855544
2016-09-13,11.8887,12.0856,11.8808,11.9187,11.9187,11704300.0,11.557118731094318,1.0701307852668842,-15.328465832815787,-0.6352699897456423,0.12411281109880434,54.952970070058996,-84867030.0,422460983.55627984,12.184801752652424,52.0,52.57584430452201,11.586695000000004,0.44528479722944325
2016-09-14,11.9046,11.9972,11.8559,11.9232,11.9232,5694820.0,11.563902854072834,1.1268928006918333,-17.220493250514263,-1.5669115825972093,0.13096754949951084,55.01485068997264,-79172210.0,422190953.16703707,12.382657632227255,52.0,50.47024302159353,11.614985000000004,0.4235715974273401
2016-09-15,11.9431,12.1354,11.9227,11.937,11.937,7309090.0,11.570210044448157,1.1673891054986982,-17.17632109933284,1.5163240834445997,0.13594641805277696,55.21801298461659,-71863120.0,415864655.71052545,12.899694448118769,52.0,61.60907127429802,11.647065000000005,0.40850934046824433
2016-09-16,11.9596,12.7486,11.9029,12.5558,12.5558,17421500.0,11.639015806399682,1.602189651437424,-8.111446052751512,7.499208041164733,0.1876609570269565,63.23580681526866,-54441620.0,425342759.2342336,14.572414427140426,76.0,87.11402218954683,11.717445000000005,0.4397372447205125
2016-09-17,12.5582,12.763,12.4424,12.6986,12.6986,7446610.0,11.75405200278026,2.0145499555395343,-9.394477506737147,8.377571050610227,0.2374309125534282,64.8019543145369,-46995010.0,429797718.0551944,16.14942533543637,80.0,95.73679332715484,11.805910000000004,0.4312274415261902
2016-09-18,12.6864,12.9873,12.1555,12.4312,12.4312,22433300.0,11.818429757709515,2.1328032696096266,1.350439326710025,6.348649596632766,0.252387647936807,59.675451346925854,-69428310.0,422235446.69188595,16.62969574871821,80.0,67.9462793244568,11.878280000000004,0.4598397671314623
2016-09-19,12.436,13.189,12.4175,13.189,13.189,13838800.0,11.99599407245808,2.695497539261674,2.9808945255639654,14.211241870816337,0.3216809574487218,67.51794954342724,-55589510.0,436074246.69188595,17.466362456188122,88.0,100.0,11.976285000000003,0.48210121233635783
2016-09-20,13.2139,14.4303,13.1198,14.4303,14.4303,31929100.0,12.420601832066403,3.8891729652443057,14.924176322746957,27.185150583029998,0.47132579017231535,75.81520072290529,-23660410.0,468003346.69188595,19.87981309794347,92.0,99.99999999999999,12.114180000000001,0.5412725543123323
2016-09-21,14.4341,14.4341,13.1702,13.7685,13.7685,28645000.0,12.621538275792592,4.332976481091194,20.50449634048814,18.15615131127283,0.5304044962643353,66.11802308199546,-52305410.0,466478061.06802326,22.124540781624216,92.0,79.08036584215982,12.202860000000003,0.5928888004328802
2016-09-22,13.665,13.665,12.4786,13.2476,13.2476,27382800.0,12.662617608417065,4.296100902831242,23.265837301784632,8.867978797715416,0.5290934597693173,59.65080307682271,-79688210.0,474593192.96283114,22.35996726514737,88.0,61.062614859543174,12.259590000000003,0.6426753146876744
2016-09-23,13.208,13.4469,13.1016,13.3313,13.3313,9166430.0,12.70842845801748,4.266951727477564,17.059865667754462,14.545813857574922,0.5287136624040549,60.32238518348928,-70521780.0,477622123.3508996,22.578577571276018,84.0,61.84611126487684,12.338220000000003,0.6214342207814119
2016-09-24,13.3223,13.343,12.6817,12.8779,12.8779,9824880.0,12.71424397391618,3.91263601128133,12.112760671832554,8.274969101288914,0.48622221247509856,54.98364832393723,-80346660.0,473627098.0492211,21.818403268537764,48.0,45.28898889045141,12.398120000000002,0.6242817764398826
2016-09-25,12.8525,13.1075,12.7975,13.1009,13.1009,5283440.0,12.730573394932419,3.7283269023758536,5.482127155880147,9.91886699052749,0.4651793703658029,56.99942450259941,-75063220.0,478685565.7653501,21.112527130280814,48.0,52.73178514447789,12.467315000000001,0.6018330781227482
2016-09-26,13.1696,13.1696,12.7402,12.8231,12.8231,7213070.0,12.731485391437092,3.3691633742113063,0.9243912423367001,7.547470477724107,0.4212309399911014,53.76930564207834,-82276290.0,474257607.56320757,20.570967450158925,48.0,37.514545031417256,12.524015,0.5895164296854091
2016-09-27,12.8639,13.2114,12.8559,13.0983,13.0983,6831070.0,12.736341125901742,3.2195903191848014,-3.1560892059547507,9.728575018848963,0.40395133283153584,56.40494585842145,-75445220.0,476742157.0737561,20.148107501675902,48.0,48.18865875416956,12.601535,0.5751438275650226
2016-09-28,13.1074,13.4838,13.0813,13.2748,13.2748,10239000.0,12.752504661383961,3.173574093610217,-4.256878194265015,5.726437184408809,0.39988951716143184,58.056531191669166,-65206220.0,476347860.1793462,20.263542020890775,48.0,54.19958912768647,12.69798,0.5628121255960924
2016-09-29,13.2768,13.3361,13.0734,13.0734,13.0734,5990630.0,12.754632570499282,2.976377517979717,-8.060993614819752,2.9515064652796266,0.37608394058614714,55.47395941566439,-71196850.0,470357230.1793462,20.348150524596218,48.0,46.24288874841967,12.76901,0.5413755451963715
2016-09-30,13.076,13.3427,13.0245,13.2248,13.2248,5950840.0,12.798218781422552,2.8804853779608917,-11.262981287345955,6.3839371902953825,0.365224483832451,57.02171194163803,-65246010.0,471898239.65766174,20.279137148747417,48.0,46.92793820767136,12.821825,0.5254344348252022
2016-10-01,13.2032,13.3091,13.0456,13.1727,13.1727,6331160.0,12.8152161069304,2.7398795751235556,-13.590712845269573,-0.12358783835013508,0.3483981347082459,56.296499301574585,-71577170.0,471674786.95177937,20.21505329974496,48.00000000000001,44.64144650223824,12.898540000000002,0.5067248323376878
2016-10-02,13.1802,13.2959,13.1431,13.1997,13.1997,4079660.0,12.817647780100982,2.6145500674990574,-17.379423516655773,-8.527889233072083,0.33339859468548205,56.60452030467186,-67497510.0,470617492.86800975,20.155546868528386,48.0,38.788059109392016,12.963840000000001,0.4814444871707101
2016-10-03,13.203,13.4852,13.1872,13.4524,13.4524,7458320.0,12.823919100856587,2.639934338731825,-17.478848171373926,-2.295820169226849,0.33800580868832597,59.482779563470395,-60039190.0,476433981.3512312,20.537945146265418,36.0,49.798005625159824,13.040525000000002,0.4683413095156594
2016-10-04,13.4505,13.531,13.2115,13.277,13.277,8348280.0,12.841521560132065,2.5218525097804516,-16.60998066262785,0.22192699054922388,0.3237715084490915,56.67300985791281,-68387470.0,471508626.7972406,20.996349492638632,36.0,40.828432625926816,13.108215000000001,0.45770978740739815
2016-10-05,13.2834,13.3467,13.0357,13.0357,13.0357,9881370.0,12.842956382387683,2.253756141582384,-14.382231681112733,-2.2173381440669724,0.28968057226793675,52.96627662367555,-78268840.0,461627256.7972406,20.74819627393642,36.0,46.95718138907625,13.163150000000002,0.4472305168782983
2016-10-06,13.0263,13.1436,12.6868,12.8543,12.8543,12044800.0,12.843020784042803,1.9076737237901054,-10.610293513397016,-0.18325969296236239,0.24519929096056003,50.302666219410035,-90313640.0,458415661.70091844,19.36733313183091,32.0,20.32261862710476,13.178075000000003,0.4479140513869912
2016-10-07,12.8516,12.9902,12.5347,12.6671,12.6671,8933050.0,12.834333337917231,1.5002247242295268,-10.180644837507403,-3.31122289308368,0.192621656990843,47.64011887024496,-99246690.0,454675743.73165387,18.320708014773242,28.0,13.289169928736202,13.176500000000004,0.4484559048593489
2016-10-08,12.674,12.6869,12.0455,12.2191,12.2191,11611200.0,12.737870808762109,0.8871284888428218,-7.485533661482065,-4.710249471656628,0.11349534368703651,41.92139746925971,-110857890.0,449349870.5791749,18.52720344727492,24.000000000000004,11.68630090878483,13.165895000000006,0.4622376259408239
2016-10-09,12.2156,12.3571,11.9795,12.0537,12.0537,7208480.0,12.633386954033517,0.2905628296490265,-8.959517243549092,-7.975080735667994,0.03701409715343296,40.01173899331016,-118066370.0,444974384.3079884,18.857040679371956,20.0,4.782468578794672,13.109130000000004,0.4561920812307651
2016-10-10,12.0607,12.0622,11.624,11.7555,11.7555,10809200.0,12.413363715603339,-0.3719977529189641,-7.004174774215135,-11.444993521559656,-0.04711695465669408,36.760436135461305,-128875570.0,440652677.6900057,19.847330642022094,-80.0,6.895647614053438,12.975390000000004,0.4549069325714247
2016-10-11,11.7624,12.1609,11.7513,11.7857,11.7857,11727700.0,12.268332407320228,-0.8736446051072082,-4.654560251495025,-9.849771291324362,-0.11008553422694511,37.315970453413,-117147870.0,430894864.7993807,20.426392539784217,-80.0,8.479286837965377,12.876250000000004,0.4516707231020372
2016-10-12,11.7846,12.072,11.7072,11.9335,11.9335,9694640.0,12.208456758913634,-1.1662143036560306,-4.417382096528099,-9.764230839029699,-0.14637504204720564,40.089770701378455,-107453230.0,433228169.0537667,21.051519073503563,-80.0,16.229680125852116,12.810545000000005,0.4454656714518916
2016-10-13,11.9092,12.1312,11.7837,11.963,11.963,8665190.0,12.138083137583754,-1.3654415775789848,-5.024589632949709,-9.18338685311289,-0.17078562461809632,40.6542398860584,-98788040.0,433504956.4177955,21.410810367840565,-80.0,17.776612480335533,12.742130000000007,0.4384681234910422
2016-10-14,11.9891,12.074,11.8959,11.9382,11.9382,4333510.0,12.083162235953715,-1.5237437232460587,-9.205309023928228,-9.55703538716789,-0.18994279757685106,40.31038865000065,-103121550.0,431229924.497526,21.744437998296355,-80.0,16.476140534871504,12.695145000000005,0.4198704003845392
2016-10-15,11.9361,11.9962,11.7768,11.9834,11.9834,4991840.0,12.061002935040092,-1.6024502278377544,-12.094929189205018,-10.919984538075,-0.19918169037841693,41.28511873055074,-98129710.0,435639307.32341474,22.333901208172254,-76.0,18.846355532249557,12.639270000000007,0.40555108607135787
2016-10-16,11.9817,12.0097,11.9332,11.9516,11.9516,3617280.0,12.038795563522614,-1.6675842734588215,-15.844536022612655,-9.982676809520225,-0.20668701447789672,40.78055948806769,-101746990.0,433762104.49988526,22.821607487812237,-28.0,17.178814892501236,12.595695000000006,0.382047437066261
2016-10-17,11.9556,12.0339,11.8613,12.005,12.005,5724440.0,12.033982517061508,-1.6655302181683496,-16.71130131236494,-7.906748390957137,-0.2059520175247478,42.06108376300842,-96022550.0,437569553.584474,23.45429332194859,-28.0,19.979024646040912,12.541030000000006,0.36708690584724224
2016-10-18,11.9959,12.9278,11.9959,12.5885,12.5885,18864200.0,12.061383643293198,-1.263780277405204,-4.4130503591764665,-2.0677905447982425,-0.15648212512527593,53.8134070430996,-77158350.0,442697037.06982654,22.548623046712947,-28.0,55.987693736576276,12.506715000000007,0.4074306982867249
2016-10-19,12.5926,12.6191,11.9085,12.0226,12.0226,10576200.0,12.061166294594852,-1.3037448156455287,-2.750875330871801,-5.087983832132051,-0.16108341028095907,44.40584631407247,-87734550.0,435517246.92065686,21.447852199396642,-28.0,26.230586996578072,12.454175000000006,0.4290856484091017
2016-10-20,12.0463,12.2888,11.9972,12.099,12.099,8170760.0,12.06260088423121,-1.2706911586495429,-3.4990771367435496,-0.9828874467022858,-0.15675811049944421,45.783859853760205,-79563790.0,433051448.292399,20.42570784117436,-28.0,34.76796955057824,12.397885000000006,0.41926524495130874
2016-10-21,12.1297,12.2054,12.0234,12.1754,12.1754,5676920.0,12.067484039134136,-1.1804791885363983,-6.319327394394675,1.0096484896753743,-0.145488338756099,47.19346259603767,-73886870.0,436856856.2044869,19.476573794253675,-28.000000000000004,42.29176254026689,12.348020000000007,0.4023177274547866
2016-10-22,12.1804,12.1902,11.9541,12.0715,12.0715,7583820.0,12.0675387807861,-1.1644052947218562,-6.79682885306888,2.688103440942544,-0.14328907783175637,45.46234394169503,-81470690.0,436815098.61871815,18.35424147632002,-28.0,34.32274888786625,12.291610000000006,0.39044503263658764
2016-10-23,12.1304,12.1431,11.9392,12.036,12.036,5774660.0,12.067271579383466,-1.1620334722277323,-8.864722732226783,2.123760150012297,-0.1427649950240042,44.85690302432808,-87245350.0,436523391.909547,17.25842307161711,-28.0,31.599938640895793,12.220790000000004,0.37712038744826
